2,1.003344482,0.28,4.273187184
0.3,19.91017964,0.05,0.441696113
0.3,17.96407186,0.05,0.473498233
0.3,15.96806387,0.05,0.508833922
0.3,13.97205589,0.05,0.558303887
0.3,12.0259481,0.05,0.621908127
0.3,10.02994012,0.05,0.628975265
0.3,9.031936128,0.05,0.671378092
0.3,8.033932136,0.05,0.696113074
0.3,7.035928144,0.05,0.731448763
0.3,6.037924152,0.05,0.745583039
0.3,5.03992016,0.05,0.787985866
0.3,4.041916168,0.05,0.869257951
0.3,3.093812375,0.05,0.929328622
0.3,2.045908184,0.05,1.017667845
0.3,1.596806387,0.05,1.123674912
0.3,1.24750499,0.05,1.204946996
0.3,0.948103792,0.05,1.303886926
0.3,0.598802395,0.05,1.431095406
1,20.00998004,0.05,1.155477032
1,18.01397206,0.05,1.219081272
1,16.06786427,0.05,1.28975265
1,14.02195609,0.05,1.356890459
1,12.0259481,0.05,1.459363958
1,10.02994012,0.05,1.558303887
1,9.031936128,0.05,1.64664311
1,8.033932136,0.05,1.713780919
1,7.035928144,0.05,1.784452297
1,6.087824351,0.05,1.819787986
1,5.03992016,0.05,1.954063604
1,4.041916168,0.05,2.038869258
1,3.043912176,0.05,2.166077739
1,2.744510978,0.05,2.286219081
1,2.045908184,0.05,2.409893993
1,1.696606786,0.05,2.628975265
1,1.29740519,0.05,2.879858657
1,1.147704591,0.05,3.053003534
4,0.973779351,0.2,7.031403567
4,1.29887856,0.2,6.368477195
4,1.718496385,0.2,5.871733855
4,1.954456693,0.2,5.201471529
4,2.573871182,0.2,5.202409101
4,2.953813604,0.2,4.8899235
4,3.981189867,0.2,4.607664847
4,4.980546777,0.2,4.155415698
4,5.979903688,0.2,3.855592762
4,6.96058103,0.2,3.590960676
4,7.987957293,0.2,3.513891156
4,8.996653988,0.2,3.167160061
4,9.97733133,0.2,2.955290895
4,10.99536781,0.2,2.813741147
4,11.97604515,0.2,2.625322168
4,12.96606228,0.2,2.542421243
4,13.98409876,0.2,2.371558761
4,14.99279545,0.2,2.306229905
4,15.99215236,0.2,2.164695728
4,16.9728297,0.2,2.093527682
4,17.96284683,0.2,1.96958893
4,18.99956288,0.2,1.910099264
4,19.98958,0.2,1.874098712
2,0.298901393,0.6,4.810940176
2,0.496516613,0.6,3.975997585
2,0.764469453,0.6,3.544485715
2,0.992229368,0.6,3.313476488
2,1.27692926,0.6,3.049858632
2,1.588424437,0.6,2.786671964
2,1.913317256,0.6,2.423126178
2,2.248258307,0.6,2.1603168
2,2.680332262,0.6,1.865545577
2,3.00187567,0.6,1.535470796
4,0.292202572,0.6,8.263897513
4,0.489817792,0.6,7.261330401
4,0.737674169,0.6,6.326621577
4,0.988879957,0.6,5.794265501
4,1.260182208,0.6,5.329282626
4,1.564978564,0.6,4.931888544
4,1.849678457,0.6,4.567695975
4,2.194667738,0.6,4.170948676
4,2.596596999,0.6,3.67454294
4,2.991827438,0.6,3.312129024
6,0.298901393,0.6,10.94599765
6,0.496516613,0.6,8.937683409
6,0.754421222,0.6,7.969611376
6,0.992229368,0.6,7.336464994
6,1.330519829,0.6,7.04018461
6,1.638665595,0.6,6.609319523
6,1.943461951,0.6,6.413074867
6,2.281752412,0.6,6.016219771
6,2.676982851,0.6,5.62028095
6,3.00187567,0.6,5.290260068
8,0.499866024,0.6,11.61972964
8,0.697481243,0.6,9.879614641
8,0.992229368,0.6,8.409261929
8,1.286977492,0.6,7.877606534
8,1.53818328,0.6,7.613449693
8,1.816184352,0.6,7.349724039
8,2.077438371,0.6,7.152778702
8,2.388933548,0.6,6.889592034
8,2.707127546,0.6,6.626513164
8,3.00187567,0.6,6.329532099
10,2.237606838,0.36,9.134358974
10,3.177777778,0.36,8.493333333
10,4.243304843,0.36,7.851686092
10,5.308831909,0.36,7.270644911
10,6.405698006,0.36,6.659145299
10,7.502564103,0.36,6.199160839
10,8.536752137,0.36,5.709184149
10,9.727635328,0.36,5.279036519
10,10.82450142,0.36,4.819052059
10,11.85868946,0.36,4.480590521
10,12.98689459,0.36,4.081056721
10,14.02108262,0.36,3.803201243
10,2.064281851,0.36,9.380858696
10,2.446416602,0.36,8.49784319
10,3.09310618,0.36,7.926171546
10,3.8279807,0.36,7.29721613
10,4.651040163,0.36,6.724669926
10,5.356519702,0.36,6.266399745
10,6.385344031,0.36,5.806526203
10,7.325983417,0.36,5.34708994
10,8.413597707,0.36,4.943771369
10,9.413027055,0.36,4.654583062
10,10.82398613,0.36,4.221237882
10,12.02918035,0.36,3.845759515
10,13.26376954,0.36,3.612251618
10,14.20440893,0.36,3.437047815
10,15.05686337,0.36,3.205434801
10,2.181861774,0.36,9.152889688
10,2.534601544,0.36,8.724791876
10,2.799156372,0.36,8.325554592
10,3.8279807,0.36,7.410909114
10,5.091964875,0.36,6.608790538
10,6.120789204,0.36,6.092070504
10,7.208403494,0.36,5.603482195
10,8.178437861,0.36,5.22916991
10,9.354237093,0.36,4.74014432
10,10.47124636,0.36,4.336679988
10,11.85281046,0.36,3.988750306
10,13.05800468,0.36,3.726964923
10,14.17501395,0.36,3.380347084
16.7,2.045725245,0.42,15.23800435
16.7,2.448874533,0.42,14.27148848
16.7,2.811244575,0.42,13.58701377
16.7,3.173917432,0.42,12.78163282
16.7,3.777026345,0.42,11.97669233
16.7,4.379630564,0.42,11.37326225
16.7,4.902493187,0.42,10.60847702
16.7,5.54527102,0.42,9.964818264
16.7,6.307964066,0.42,9.442285987
16.7,7.070959927,0.42,8.798847463
16.7,8.114363581,0.42,8.196224891
16.7,8.997476532,0.42,7.59330868
16.7,10.12122741,0.42,6.910228764
16.7,11.1240537,0.42,6.509043193
16.7,12.24729989,0.42,6.027473687
16.7,13.00948824,0.42,5.70645182
16.7,14.01221359,0.42,5.345568331
16.7,14.97466438,0.42,5.065215596
16.7,16.13798324,0.42,4.5837195
16.7,16.94024427,0.42,4.262771043
16.7,17.98284042,0.42,3.982565128
16.7,18.90511759,0.42,3.742441066
16.7,19.94720904,0.42,3.663745561
16.7,6.068133643,0.42,9.200033034
16.7,6.750580398,0.42,8.717656019
16.7,7.272231755,0.42,8.436495774
16.7,7.954072878,0.42,8.195931252
16.7,8.676592308,0.42,7.713627646
16.7,9.35853437,0.42,7.432761041
16.7,10.00060563,0.42,7.071216862
16.7,10.64237408,0.42,6.830578929
16.7,11.64509942,0.42,6.46969544
16.7,12.60765116,0.42,6.149040623
16.7,13.85101443,0.42,5.70799343
16.7,14.85343696,0.42,5.468016187
16.7,15.9762794,0.42,5.14765501
16.7,16.61804784,0.42,4.907017077
16.7,17.5803977,0.42,4.666966424
16.7,18.30221056,0.42,4.466777393
16.7,19.18411224,0.42,4.347486167
16.7,19.78580801,0.42,4.106774824
16.7,2.054103159,0.42,11.89293154
16.7,2.617139396,0.42,11.08791763
16.7,3.179771878,0.42,10.44411206
16.7,3.902695064,0.42,9.800600127
16.7,4.585646513,0.42,9.116712701
16.7,5.468759463,0.42,8.513796489
16.7,6.351973352,0.42,7.870578195
16.7,7.435348743,0.42,7.308331116
16.7,8.438376905,0.42,6.82654138
16.7,9.641667508,0.42,6.385420777
16.7,10.76481276,0.42,5.944153353
16.7,11.96780055,0.42,5.623938996
16.7,13.13091753,0.42,5.223047065
16.7,14.25355809,0.42,4.983290052
16.7,15.45654588,0.42,4.663075695
16.7,16.73967901,0.42,4.343008158
16.7,18.26324821,0.42,4.02338108
16.7,19.62622388,0.42,3.824366609
